property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_category,floor_category
flat,sector 106,1.1,3.0,4.0,3+,Relatively New,1186.0,0.0,1.0,0.0,0.0,0.0,0.0,high,Mid Floor
flat,sector 83,1.1,3.0,3.0,3,Relatively New,1572.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,High Floor
flat,sector 109,1.38,3.0,3.0,1,Moderately Old,2419.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 70,1.25,2.0,2.0,3,Relatively New,1223.0,1.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 69,1.7,4.0,4.0,2,Relatively New,1805.0,1.0,1.0,1.0,1.0,0.0,1.0,high,Mid Floor
house,sector 7,2.3,5.0,3.0,3+,Old Property,1350.0,1.0,1.0,0.0,1.0,0.0,1.0,Low,Mid Floor
house,sector 14,3.5,6.0,4.0,2,Old Property,1935.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,Low Floor
flat,sector 67,3.49,3.0,3.0,3,Relatively New,2724.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 33,1.1,2.0,2.0,3,Moderately Old,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,Mid Floor
flat,sector 106,1.25,3.0,4.0,3+,Relatively New,1186.0,0.0,1.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 69,0.74,3.0,3.0,1,Under Construction,1211.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 50,2.6,3.0,4.0,2,Relatively New,2700.0,0.0,1.0,0.0,0.0,1.0,0.0,high,High Floor
flat,sector 69,1.19,2.0,3.0,1,Relatively New,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,high,Low Floor
flat,sector 69,1.4,3.0,3.0,1,Relatively New,1377.0,0.0,0.0,0.0,1.0,0.0,1.0,high,High Floor
flat,sector 99a,0.59,2.0,2.0,3,Relatively New,1134.0,0.0,0.0,0.0,0.0,1.0,1.0,Medium,Low Floor
flat,sector 90,1.26,3.0,3.0,2,Relatively New,1650.0,0.0,0.0,0.0,0.0,1.0,1.0,Low,High Floor
flat,sohna road,0.54,2.0,1.0,3,New Property,828.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
house,sector 3 phase 3 extension,1.0,1.0,1.0,0,Moderately Old,1500.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 37d,1.1,3.0,3.0,3+,Relatively New,1562.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 58,3.83,3.0,4.0,2,Relatively New,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,high,Mid Floor
flat,sector 70a,1.18,2.0,2.0,3,New Property,1400.0,0.0,0.0,0.0,1.0,0.0,1.0,Medium,Mid Floor
flat,sector 28,1.0,1.0,1.0,1,Old Property,996.0,1.0,0.0,0.0,1.0,0.0,0.0,Medium,Low Floor
flat,sector 111,2.65,3.0,4.0,3+,Relatively New,2006.0,1.0,1.0,1.0,1.0,0.0,1.0,Medium,High Floor
flat,sector 41,3.4,4.0,4.0,3,Old Property,2900.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 69,1.6,3.0,3.0,2,Relatively New,1429.0,0.0,0.0,0.0,1.0,0.0,1.0,high,Low Floor
flat,sector 84,1.48,3.0,3.0,2,New Property,1625.0,0.0,1.0,1.0,0.0,0.0,0.0,Medium,Low Floor
flat,new,0.67,2.0,2.0,2,Relatively New,1087.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 102,0.97,2.0,2.0,2,Relatively New,742.0,0.0,0.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 109,2.2,3.0,4.0,3,Relatively New,1860.0,0.0,1.0,0.0,0.0,0.0,1.0,high,High Floor
house,sector 70a,2.1,3.0,2.0,1,New Property,667.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 79,1.5,3.0,4.0,3+,Relatively New,1417.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,High Floor
house,sector 3,1.5,3.0,3.0,0,Old Property,210.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 81,1.45,3.0,3.0,3,Relatively New,1650.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,Mid Floor
flat,sector 85,1.05,2.0,2.0,1,Relatively New,97.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 107,0.27,2.0,2.0,2,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 22,2.4,2.0,2.0,2,Relatively New,1200.0,0.0,0.0,0.0,0.0,1.0,2.0,Medium,Mid Floor
flat,sector 37d,0.6,2.0,2.0,3,New Property,626.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 107,0.5,2.0,2.0,1,Relatively New,495.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 89,0.8,2.0,3.0,3,Under Construction,1504.0,1.0,0.0,0.0,0.0,1.0,1.0,Medium,Mid Floor
flat,sector 112,2.8,2.0,3.0,2,Relatively New,2441.0,1.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 92,1.68,3.0,4.0,3+,Relatively New,1805.0,0.0,1.0,0.0,0.0,0.0,0.0,high,High Floor
house,sector 2,2.9,4.0,4.0,3,Relatively New,1557.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,Low Floor
flat,sohna road,0.28,1.0,1.0,1,New Property,443.0,0.0,0.0,0.0,0.0,0.0,2.0,Low,Mid Floor
flat,sector 56,1.39,3.0,2.0,3,Old Property,1750.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium,Mid Floor
flat,sector 77,1.35,3.0,3.0,3+,New Property,1452.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium,Mid Floor
flat,sector 86,1.25,3.0,2.0,1,New Property,1531.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 60,2.85,3.0,4.0,3+,Relatively New,2045.0,0.0,1.0,0.0,0.0,0.0,0.0,high,Mid Floor
flat,sector 90,1.23,3.0,3.0,2,Relatively New,1580.0,0.0,0.0,0.0,0.0,1.0,1.0,Low,High Floor
flat,sector 70a,1.51,3.0,3.0,3,Relatively New,1790.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 102,1.4,2.0,2.0,3,Relatively New,1286.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 102,0.95,2.0,2.0,2,Relatively New,915.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
house,sector 22,4.7,6.0,6.0,3+,Old Property,2368.0,0.0,0.0,1.0,1.0,0.0,0.0,Medium,Low Floor
flat,sector 83,0.65,2.0,2.0,2,Relatively New,950.0,0.0,0.0,0.0,0.0,0.0,0.0,high,Low Floor
flat,sector 37d,0.55,2.0,2.0,3,New Property,610.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 37d,1.65,4.0,3.0,3+,Relatively New,2091.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Mid Floor
flat,sector 69,1.31,3.0,3.0,2,Relatively New,1393.0,0.0,0.0,0.0,1.0,0.0,0.0,high,High Floor
flat,sector 69,1.72,4.0,4.0,1,Relatively New,1784.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 69,1.44,3.0,3.0,2,Relatively New,1381.0,0.0,0.0,0.0,1.0,0.0,1.0,high,Low Floor
flat,sector 89,0.95,2.0,2.0,2,New Property,1226.0,1.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 99,0.92,2.0,2.0,3+,Under Construction,1236.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 90,1.25,3.0,3.0,3+,Relatively New,1929.0,0.0,1.0,0.0,1.0,0.0,1.0,Medium,Mid Floor
flat,sector 92,1.83,4.0,3.0,3,New Property,2106.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 113,2.35,3.0,4.0,3,Relatively New,1930.0,0.0,1.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 103,1.34,3.0,3.0,3+,Relatively New,1726.0,1.0,1.0,1.0,1.0,0.0,0.0,Low,High Floor
flat,sector 85,2.3,4.0,4.0,3+,Relatively New,2547.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
house,sector 5,3.75,5.0,5.0,3+,Old Property,3400.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 92,1.55,3.0,4.0,3,Relatively New,1807.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 89,1.13,3.0,3.0,2,New Property,1473.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
house,sector 13,1.5,2.0,7.0,3,Moderately Old,1300.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 102,0.96,2.0,2.0,2,Relatively New,829.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
house,sector 109,5.75,4.0,4.0,2,Relatively New,4800.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 85,1.25,2.0,2.0,3+,Relatively New,1426.0,0.0,0.0,1.0,0.0,0.0,1.0,high,High Floor
house,sector 2,6.0,5.0,6.0,3+,Old Property,2430.0,1.0,0.0,0.0,1.0,1.0,0.0,Low,Mid Floor
flat,sector 104,0.26,1.0,1.0,2,Relatively New,301.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 63,7.8,4.0,4.0,0,New Property,3950.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 85,1.3,2.0,2.0,3+,Relatively New,1406.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 102,1.35,3.0,3.0,3,Relatively New,1315.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,manesar,1.0,3.0,4.0,0,New Property,2480.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 107,0.98,2.0,2.0,3,Relatively New,1281.0,1.0,0.0,0.0,0.0,0.0,0.0,high,Mid Floor
flat,sector 37c,1.4,3.0,3.0,3+,Relatively New,1890.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
house,sector 48,3.35,6.0,5.0,3+,Moderately Old,6000.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 39,1.5,4.0,3.0,3,Old Property,2611.0,0.0,1.0,0.0,0.0,0.0,2.0,Low,Mid Floor
flat,sector 70a,1.2,2.0,2.0,3,Moderately Old,1286.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 61,2.0,3.0,3.0,3,Moderately Old,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,High Floor
house,sector 3 phase 3 extension,0.75,2.0,2.0,0,Moderately Old,130.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 15,0.43,2.0,2.0,1,Relatively New,856.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,Low Floor
flat,sector 85,2.15,4.0,5.0,3+,Relatively New,2547.0,0.0,1.0,0.0,0.0,0.0,1.0,high,Low Floor
flat,sector 65,2.36,3.0,3.0,3,Relatively New,1495.0,1.0,1.0,0.0,0.0,0.0,0.0,high,Low Floor
house,sector 105,0.65,3.0,2.0,1,Relatively New,720.0,0.0,0.0,0.0,1.0,1.0,1.0,Low,Low Floor
flat,sector 95,0.22,1.0,1.0,1,New Property,308.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 92,0.95,4.0,5.0,3+,Moderately Old,1718.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 62,6.5,4.0,4.0,3+,Moderately Old,3928.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 85,2.17,4.0,4.0,3,Relatively New,2600.0,1.0,1.0,0.0,1.0,0.0,1.0,Low,Mid Floor
flat,sector 104,1.3,3.0,3.0,3,New Property,1492.0,0.0,0.0,0.0,0.0,1.0,1.0,Medium,Mid Floor
flat,sector 95,0.2,1.0,1.0,1,Relatively New,407.0,0.0,0.0,0.0,1.0,0.0,1.0,Medium,Mid Floor
flat,sector 71,1.3,4.0,4.0,3,Moderately Old,2129.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 61,1.47,2.0,2.0,2,New Property,1278.0,1.0,0.0,0.0,1.0,0.0,1.0,Medium,Mid Floor
flat,sector 95,0.26,1.0,1.0,1,New Property,422.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 109,1.7,3.0,3.0,3+,Relatively New,2305.0,0.0,1.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 28,1.35,2.0,2.0,2,Old Property,1120.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium,High Floor
flat,sohna road,0.78,2.0,2.0,2,Relatively New,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium,Mid Floor
flat,sector 48,3.65,3.0,3.0,3+,Relatively New,2395.0,0.0,0.0,0.0,0.0,1.0,0.0,high,Mid Floor
flat,sohna road,0.35,2.0,2.0,2,Relatively New,694.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 85,1.87,3.0,4.0,3,Relatively New,2225.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 28,2.2,3.0,4.0,3+,Moderately Old,1956.0,0.0,1.0,0.0,0.0,0.0,2.0,Low,Mid Floor
flat,gwal pahari,1.5,4.0,4.0,3+,Moderately Old,1850.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
house,sector 21,0.45,3.0,2.0,1,Old Property,594.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 113,3.35,3.0,4.0,3+,New Property,2200.0,1.0,1.0,0.0,0.0,0.0,1.0,high,High Floor
house,sector 37d,1.27,3.0,3.0,3,Relatively New,1570.0,0.0,0.0,0.0,1.0,0.0,1.0,Medium,Mid Floor
flat,sector 102,1.9,3.0,4.0,3+,Relatively New,1759.0,0.0,1.0,0.0,0.0,0.0,1.0,high,High Floor
flat,sector 80,1.1,3.0,3.0,3,Moderately Old,1580.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sohna road,0.83,3.0,2.0,2,New Property,1244.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,manesar,0.9,3.0,3.0,3+,Moderately Old,2321.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
house,sector 3 phase 2,0.4,2.0,1.0,0,Relatively New,500.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 102,2.0,3.0,4.0,3+,Relatively New,1900.0,1.0,1.0,0.0,0.0,0.0,0.0,high,High Floor
flat,sector 86,0.45,2.0,2.0,1,Relatively New,646.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 43,6.5,4.0,4.0,3+,Moderately Old,2715.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 92,0.95,4.0,3.0,3,New Property,1766.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 108,1.25,3.0,2.0,0,Relatively New,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Low Floor
flat,sector 88a,1.62,3.0,2.0,3+,Relatively New,1465.0,1.0,0.0,0.0,0.0,0.0,2.0,Low,Mid Floor
flat,sector 89,1.7,3.0,3.0,3+,Under Construction,1944.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 90,1.3,3.0,3.0,3+,Relatively New,1929.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium,Mid Floor
flat,sector 112,4.75,3.0,5.0,3+,Relatively New,3409.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,Mid Floor
flat,sector 84,0.35,2.0,2.0,1,Relatively New,528.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 84,2.28,4.0,4.0,3+,Relatively New,3000.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sohna road,0.21,1.0,1.0,1,New Property,500.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 90,0.5,2.0,2.0,2,Relatively New,796.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 82a,2.6,4.0,4.0,3+,Relatively New,2273.0,0.0,0.0,0.0,0.0,1.0,1.0,Low,Low Floor
flat,sector 48,6.25,3.0,5.0,3+,Moderately Old,3200.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,Mid Floor
flat,sector 82,1.3,4.0,4.0,3+,Relatively New,1775.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sohna road,0.38,2.0,2.0,2,Relatively New,602.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 48,3.45,4.0,4.0,3+,Moderately Old,3000.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 33,2.96,4.0,4.0,3,New Property,2371.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,Low Floor
flat,sohna road,0.88,2.0,2.0,2,Relatively New,1017.0,0.0,0.0,0.0,0.0,0.0,2.0,Medium,High Floor
flat,sector 107,0.52,3.0,2.0,2,Relatively New,717.0,0.0,0.0,0.0,0.0,1.0,1.0,Low,Mid Floor
flat,sector 103,0.9,2.0,2.0,2,Relatively New,1223.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 95,0.92,3.0,3.0,3+,New Property,1750.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,dwarka expressway,1.08,3.0,3.0,0,Under Construction,1758.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
house,sector 50,5.88,3.0,9.0,3+,Relatively New,2160.0,1.0,1.0,0.0,1.0,1.0,2.0,Medium,Mid Floor
flat,sector 84,0.39,2.0,2.0,0,Relatively New,550.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
house,sector 46,5.5,8.0,8.0,3+,Moderately Old,2385.0,1.0,0.0,0.0,0.0,1.0,0.0,Low,Mid Floor
house,sector 12,2.75,6.0,6.0,2,Old Property,2228.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 81,2.3,3.0,4.0,3+,Relatively New,1854.0,0.0,1.0,0.0,0.0,0.0,2.0,high,High Floor
house,sector 105,0.37,2.0,2.0,1,Moderately Old,450.0,0.0,0.0,0.0,0.0,1.0,1.0,Low,Low Floor
flat,sector 85,2.15,3.0,5.0,3,New Property,2181.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 69,1.8,3.0,3.0,3,Relatively New,1893.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 81,0.96,2.0,2.0,2,Relatively New,1194.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 43,2.35,3.0,3.0,2,Old Property,1528.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium,Low Floor
flat,sector 79,1.25,3.0,3.0,3+,Relatively New,1656.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,High Floor
flat,sohna road,0.95,3.0,2.0,3+,Relatively New,1210.723472,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 113,1.38,2.0,2.0,3,New Property,1350.0,1.0,0.0,0.0,0.0,0.0,1.0,high,Mid Floor
house,sector 109,6.25,4.0,4.0,3+,Relatively New,5400.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 66,3.5,3.0,3.0,2,Relatively New,2200.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 67,2.78,3.0,3.0,3+,Relatively New,2047.0,0.0,0.0,0.0,1.0,0.0,0.0,high,Mid Floor
flat,sector 85,1.93,3.0,4.0,3,Relatively New,2400.0,0.0,1.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 33,1.39,3.0,2.0,3+,New Property,1333.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 81,4.0,4.0,5.0,3+,Relatively New,3804.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,High Floor
flat,sector 33,1.75,3.0,3.0,0,New Property,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
house,sector 25,9.5,9.0,9.0,3+,Old Property,2844.0,0.0,0.0,0.0,0.0,1.0,1.0,Medium,Mid Floor
house,sector 43,9.85,5.0,5.0,2,Old Property,3323.0,1.0,1.0,0.0,1.0,0.0,1.0,Low,Mid Floor
flat,sector 48,1.6,3.0,3.0,3+,Old Property,1895.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,Mid Floor
flat,sector 33,1.9,3.0,3.0,3+,New Property,2143.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 104,1.95,3.0,3.0,3+,New Property,2544.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 33,2.15,3.0,3.0,3+,New Property,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 56,1.45,3.0,3.0,3+,Moderately Old,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Low Floor
flat,sector 25,3.7,4.0,4.0,3,Old Property,2333.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,High Floor
flat,sector 85,1.1,2.0,2.0,3,Relatively New,1173.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
house,sector 11,0.95,5.0,3.0,0,Moderately Old,1300.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 99,1.6,3.0,4.0,0,New Property,2400.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 113,1.85,3.0,2.0,2,New Property,1430.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 83,1.8,3.0,4.0,0,Relatively New,1900.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 81,2.3,3.0,4.0,3+,Relatively New,1826.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,High Floor
house,sector 105,1.35,5.0,3.0,3,Moderately Old,3500.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 84,0.35,2.0,2.0,1,Relatively New,531.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium,Mid Floor
house,sector 57,4.75,3.0,3.0,3,Moderately Old,1650.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium,Low Floor
flat,sector 37c,0.9,3.0,3.0,3,Relatively New,1435.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 111,3.45,4.0,5.0,3+,Relatively New,2672.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
house,sector 33,9.55,6.0,7.0,3+,Relatively New,4950.0,1.0,1.0,1.0,1.0,0.0,0.0,Medium,Low Floor
house,sector 109,6.2,5.0,5.0,2,Relatively New,2430.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 85,1.05,2.0,2.0,1,Relatively New,97.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 70,1.55,3.0,5.0,3,Relatively New,1528.0,0.0,1.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 112,5.6,4.0,6.0,3+,Relatively New,3655.35,0.0,1.0,0.0,0.0,0.0,0.0,high,Mid Floor
flat,sector 99a,0.35,2.0,2.0,1,Relatively New,606.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 88a,1.29,3.0,3.0,3,New Property,1642.0,1.0,0.0,0.0,0.0,1.0,1.0,Medium,Mid Floor
flat,sector 104,0.49,3.0,2.0,2,Under Construction,696.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
house,sector 31,3.69,4.0,4.0,2,Moderately Old,1557.0,1.0,1.0,0.0,1.0,0.0,0.0,Medium,Low Floor
flat,sector 36,0.24,1.0,1.0,1,New Property,458.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 109,1.68,3.0,3.0,3,Relatively New,1581.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
house,sector 57,6.21,6.0,6.0,3+,Old Property,2700.0,1.0,1.0,1.0,1.0,0.0,1.0,Medium,Mid Floor
flat,sector 95,0.4,3.0,2.0,2,New Property,761.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
house,sector 12,0.9,2.0,4.0,0,Old Property,675.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 109,2.1,3.0,4.0,3+,Relatively New,2100.0,0.0,1.0,0.0,0.0,0.0,0.0,high,High Floor
flat,sector 67a,1.6,3.0,3.0,2,New Property,1347.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium,Mid Floor
house,sector 12,1.2,2.0,4.0,2,Relatively New,846.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,Low Floor
flat,sector 88a,2.65,3.0,3.0,3+,New Property,1582.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 4,0.46,2.0,2.0,1,Relatively New,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Low Floor
flat,sector 81,2.22,3.0,4.0,3+,Relatively New,2409.0,0.0,1.0,0.0,0.0,0.0,0.0,high,High Floor
flat,sector 67,0.8,1.0,1.0,0,Relatively New,610.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 109,1.8,3.0,3.0,2,Moderately Old,1911.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 83,0.75,2.0,2.0,2,Relatively New,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,Mid Floor
flat,sohna road,0.72,2.0,2.0,3,Relatively New,1096.0,0.0,0.0,0.0,1.0,0.0,1.0,high,Mid Floor
flat,sector 84,1.35,3.0,3.0,3,Relatively New,1750.0,0.0,0.0,0.0,1.0,0.0,1.0,Medium,Mid Floor
flat,sector 30,0.85,2.0,2.0,1,Old Property,734.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,Low Floor
flat,sector 81,1.45,3.0,2.0,3+,Relatively New,1353.0,0.0,0.0,0.0,0.0,1.0,1.0,Low,Mid Floor
house,sector 50,3.99,4.0,5.0,3+,New Property,4500.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium,Mid Floor
flat,sector 70a,1.6,2.0,2.0,2,Moderately Old,1418.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
house,sector 25,7.3,9.0,9.0,2,Relatively New,5800.0,0.0,1.0,1.0,0.0,0.0,0.0,Medium,Mid Floor
house,sector 33,1.15,2.0,2.0,3,Relatively New,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium,Low Floor
house,sector 66,9.01,4.0,4.0,3+,Relatively New,5574.7,0.0,1.0,1.0,0.0,0.0,1.0,Medium,Mid Floor
