,property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
1128,0.0,19.0,2.0,2.0,2.0,3.0,1431.0,0.0,0.0,1.0,1.0,2.0,1.75
1129,0.0,113.0,2.0,2.0,1.0,1.0,650.0,0.0,0.0,1.0,1.0,0.0,0.3
1130,1.0,33.0,4.0,4.0,3.0,2.0,1350.0,0.0,1.0,1.0,0.0,1.0,4.0
1131,0.0,6.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,1.0,2.0,2.0,1.45
1132,1.0,80.0,4.0,3.0,2.0,1.0,1800.0,0.0,0.0,2.0,1.0,2.0,2.95
1133,0.0,70.0,2.0,2.0,2.0,3.0,1350.0,0.0,0.0,0.0,2.0,1.0,2.12
1134,1.0,27.0,4.0,4.0,4.0,2.0,1845.0,0.0,0.0,1.0,0.0,1.0,2.95
1135,0.0,113.0,2.0,2.0,2.0,3.0,750.0,0.0,0.0,1.0,0.0,2.0,0.38
1136,0.0,75.0,3.0,3.0,3.0,3.0,1829.0,0.0,0.0,1.0,1.0,0.0,2.78
1137,0.0,83.0,2.0,2.0,2.0,3.0,1313.0,0.0,0.0,1.0,0.0,2.0,1.1
1138,0.0,112.0,4.0,3.0,3.0,2.0,2007.0,1.0,0.0,0.0,0.0,1.0,1.25
1139,0.0,4.0,2.0,1.0,1.0,3.0,1000.0,0.0,0.0,1.0,0.0,1.0,0.28
1140,1.0,41.0,5.0,5.0,4.0,1.0,4770.0,1.0,1.0,0.0,1.0,2.0,8.5
1141,0.0,8.0,3.0,4.0,4.0,3.0,2000.0,1.0,0.0,0.0,1.0,2.0,1.05
1142,0.0,20.0,3.0,3.0,2.0,3.0,1178.0,0.0,0.0,1.0,0.0,2.0,0.6
1143,0.0,112.0,4.0,4.0,4.0,2.0,2580.0,0.0,0.0,1.0,0.0,2.0,1.3
1144,0.0,46.0,3.0,3.0,3.0,3.0,1374.0,0.0,0.0,0.0,0.0,2.0,1.72
1145,0.0,8.0,2.0,2.0,4.0,3.0,1269.0,0.0,0.0,1.0,1.0,2.0,0.85
1146,0.0,100.0,2.0,2.0,3.0,3.0,1341.0,0.0,0.0,1.0,0.0,2.0,1.3
1147,0.0,110.0,4.0,4.0,4.0,1.0,2835.0,0.0,0.0,1.0,1.0,1.0,1.9
1148,1.0,49.0,4.0,4.0,4.0,2.0,1800.0,0.0,0.0,1.0,0.0,1.0,1.1
1149,0.0,113.0,2.0,2.0,2.0,3.0,619.0,0.0,0.0,1.0,0.0,2.0,0.27
1150,0.0,12.0,3.0,3.0,3.0,3.0,1650.0,0.0,0.0,1.0,1.0,2.0,0.95
1151,0.0,99.0,4.0,5.0,4.0,3.0,2390.0,1.0,0.0,1.0,2.0,2.0,2.2
1152,0.0,27.0,2.0,2.0,3.0,0.0,1282.0,0.0,0.0,0.0,1.0,1.0,0.95
1153,1.0,15.0,2.0,5.0,3.0,3.0,800.0,0.0,0.0,1.0,0.0,2.0,0.9
1154,0.0,71.0,3.0,3.0,2.0,1.0,1811.0,0.0,0.0,1.0,0.0,2.0,2.2
1155,0.0,27.0,3.0,4.0,4.0,2.0,1739.0,1.0,0.0,1.0,1.0,2.0,1.55
1156,0.0,79.0,2.0,2.0,2.0,1.0,1180.0,0.0,0.0,1.0,0.0,2.0,0.84
1157,0.0,69.0,2.0,2.0,0.0,3.0,790.0,0.0,0.0,0.0,0.0,1.0,0.6
1158,0.0,113.0,1.0,1.0,1.0,3.0,378.0,0.0,0.0,1.0,1.0,0.0,0.24
1159,0.0,95.0,2.0,2.0,2.0,3.0,1300.0,0.0,0.0,0.0,1.0,0.0,1.0
1160,0.0,107.0,3.0,2.0,2.0,3.0,1261.0,0.0,0.0,1.0,0.0,0.0,0.85
1161,0.0,27.0,3.0,4.0,4.0,0.0,1739.0,1.0,0.0,1.0,1.0,0.0,1.59
1162,0.0,100.0,3.0,3.0,1.0,3.0,1747.0,0.0,0.0,1.0,1.0,0.0,1.6
1163,0.0,94.0,4.0,4.0,4.0,3.0,6274.0,1.0,0.0,0.0,1.0,0.0,4.7
1164,1.0,95.0,4.0,4.0,4.0,3.0,3900.0,1.0,0.0,2.0,1.0,2.0,7.0
1165,0.0,11.0,3.0,2.0,2.0,3.0,750.0,0.0,0.0,1.0,1.0,2.0,0.6
1166,0.0,100.0,4.0,4.0,4.0,3.0,2134.0,1.0,0.0,1.0,1.0,0.0,1.4
1167,0.0,6.0,3.0,3.0,4.0,3.0,1456.0,0.0,1.0,1.0,1.0,1.0,2.0
1168,0.0,19.0,3.0,3.0,3.0,1.0,2283.0,0.0,0.0,1.0,0.0,2.0,3.21
1169,0.0,113.0,2.0,2.0,3.0,3.0,1155.0,0.0,0.0,1.0,2.0,2.0,0.71
1170,1.0,21.0,6.0,6.0,0.0,2.0,192.0,0.0,0.0,1.0,0.0,2.0,0.62
1171,0.0,107.0,2.0,2.0,3.0,4.0,1218.0,0.0,0.0,1.0,0.0,2.0,0.7
1172,0.0,107.0,3.0,3.0,2.0,3.0,1442.0,0.0,0.0,1.0,1.0,0.0,0.68
1173,0.0,108.0,2.0,2.0,0.0,3.0,597.0,0.0,0.0,1.0,0.0,2.0,0.85
1174,0.0,13.0,3.0,3.0,4.0,3.0,1466.0,0.0,0.0,1.0,0.0,2.0,1.4
1175,0.0,105.0,2.0,3.0,2.0,3.0,1502.0,0.0,0.0,0.0,0.0,2.0,0.7
1176,0.0,76.0,3.0,4.0,2.0,3.0,1800.0,1.0,0.0,0.0,2.0,0.0,2.1
1177,0.0,103.0,2.0,2.0,2.0,4.0,1103.0,0.0,0.0,1.0,0.0,2.0,1.05
1178,0.0,8.0,4.0,4.0,4.0,3.0,3066.0,1.0,0.0,0.0,2.0,0.0,2.6
1179,0.0,45.0,2.0,3.0,3.0,3.0,1442.0,0.0,0.0,1.0,0.0,2.0,0.85
1180,0.0,41.0,2.0,2.0,2.0,1.0,1096.0,0.0,0.0,1.0,0.0,2.0,1.3
1181,0.0,41.0,3.0,3.0,4.0,1.0,1500.0,1.0,0.0,1.0,0.0,2.0,1.7
1182,1.0,107.0,4.0,4.0,4.0,3.0,5000.0,0.0,0.0,1.0,0.0,2.0,2.75
1183,0.0,84.0,1.0,1.0,2.0,3.0,450.0,0.0,0.0,1.0,1.0,1.0,0.37
1184,0.0,94.0,4.0,4.0,4.0,1.0,2601.0,1.0,0.0,2.0,2.0,2.0,3.45
1185,0.0,65.0,3.0,2.0,3.0,3.0,2250.0,0.0,0.0,0.0,1.0,2.0,2.11
1186,0.0,84.0,2.0,2.0,1.0,3.0,600.0,0.0,0.0,0.0,0.0,2.0,0.55
1187,0.0,80.0,4.0,4.0,2.0,3.0,1890.0,0.0,0.0,1.0,2.0,1.0,2.0
1188,0.0,61.0,3.0,3.0,3.0,0.0,2129.0,1.0,0.0,1.0,0.0,2.0,1.85
1189,0.0,22.0,3.0,4.0,4.0,2.0,1956.0,0.0,0.0,1.0,0.0,2.0,2.2
1190,1.0,112.0,9.0,9.0,4.0,3.0,3150.0,0.0,0.0,0.0,0.0,2.0,4.5
1191,0.0,11.0,2.0,2.0,2.0,3.0,543.0,0.0,0.0,1.0,0.0,1.0,0.28
1192,0.0,65.0,3.0,3.0,4.0,2.0,1450.0,0.0,0.0,0.0,2.0,2.0,1.35
1193,0.0,107.0,2.0,2.0,2.0,3.0,1109.0,0.0,0.0,1.0,1.0,1.0,0.49
1194,0.0,6.0,2.0,2.0,3.0,3.0,1368.0,0.0,0.0,1.0,0.0,0.0,1.42
1195,0.0,10.0,2.0,2.0,4.0,1.0,1120.0,0.0,0.0,1.0,2.0,1.0,0.87
1196,1.0,33.0,5.0,6.0,4.0,0.0,4518.0,1.0,1.0,0.0,1.0,2.0,15.0
1197,0.0,84.0,2.0,2.0,1.0,0.0,639.0,0.0,0.0,1.0,1.0,2.0,0.59
1198,0.0,41.0,3.0,3.0,3.0,2.0,1620.0,0.0,0.0,1.0,1.0,2.0,1.79
1199,0.0,12.0,2.0,3.0,3.0,3.0,978.23,0.0,0.0,1.0,1.0,2.0,0.98
1200,0.0,107.0,3.0,3.0,4.0,3.0,713.0,0.0,0.0,1.0,1.0,2.0,0.39
1201,0.0,113.0,3.0,3.0,4.0,3.0,1383.0,0.0,0.0,1.0,2.0,2.0,1.14
1202,0.0,46.0,3.0,3.0,4.0,3.0,1725.0,0.0,0.0,1.0,0.0,1.0,1.25
1203,0.0,15.0,3.0,2.0,0.0,2.0,1404.0,0.0,0.0,1.0,0.0,1.0,0.8
1204,0.0,41.0,2.0,2.0,2.0,1.0,1492.0,0.0,0.0,1.0,1.0,1.0,1.2
1205,0.0,73.0,3.0,3.0,4.0,3.0,1642.0,1.0,0.0,0.0,0.0,0.0,3.0
1206,0.0,103.0,3.0,3.0,2.0,1.0,1423.0,0.0,0.0,1.0,0.0,1.0,1.2
1207,0.0,8.0,2.0,2.0,2.0,3.0,1404.0,0.0,0.0,1.0,1.0,0.0,1.59
1208,0.0,12.0,2.0,2.0,2.0,3.0,1236.0,0.0,0.0,0.0,2.0,2.0,0.65
1209,0.0,6.0,3.0,4.0,4.0,3.0,1750.0,1.0,0.0,0.0,2.0,2.0,1.7
1210,1.0,95.0,4.0,4.0,4.0,3.0,3240.0,1.0,0.0,2.0,1.0,2.0,6.8
1211,0.0,103.0,3.0,2.0,3.0,0.0,1404.0,0.0,1.0,0.0,1.0,2.0,1.55
1212,1.0,86.0,5.0,8.0,3.0,3.0,9000.0,1.0,1.0,2.0,1.0,2.0,17.0
1213,0.0,113.0,2.0,2.0,4.0,3.0,1132.0,0.0,0.0,1.0,2.0,0.0,0.72
1214,1.0,49.0,2.0,3.0,0.0,0.0,160.0,0.0,0.0,1.0,0.0,1.0,1.25
1215,0.0,43.0,2.0,2.0,2.0,3.0,857.0,0.0,0.0,1.0,0.0,2.0,0.75
1216,0.0,0.0,3.0,3.0,4.0,4.0,1940.0,1.0,0.0,1.0,0.0,2.0,1.2
1217,0.0,29.0,3.0,5.0,4.0,1.0,2799.0,1.0,0.0,2.0,1.0,2.0,3.99
1218,1.0,48.0,5.0,5.0,4.0,0.0,4500.0,1.0,0.0,0.0,0.0,2.0,15.0
1219,0.0,112.0,3.0,3.0,2.0,2.0,1439.0,0.0,0.0,0.0,0.0,1.0,0.88
1220,1.0,57.0,4.0,4.0,3.0,3.0,2088.0,1.0,0.0,0.0,0.0,2.0,6.75
1221,0.0,18.0,4.0,6.0,4.0,0.0,3662.34,1.0,0.0,0.0,2.0,0.0,5.6
1222,0.0,110.0,4.0,4.0,0.0,1.0,3225.0,0.0,0.0,1.0,0.0,2.0,3.2
1223,0.0,13.0,3.0,3.0,4.0,3.0,1466.0,0.0,0.0,1.0,2.0,2.0,1.5
1224,0.0,107.0,3.0,2.0,2.0,3.0,1473.0,0.0,0.0,1.0,0.0,2.0,0.8
1225,0.0,13.0,4.0,5.0,4.0,3.0,2853.0,1.0,0.0,1.0,1.0,2.0,2.95
1226,1.0,2.0,3.0,1.0,0.0,0.0,1337.4,0.0,0.0,1.0,0.0,2.0,2.0
1227,1.0,59.0,5.0,6.0,4.0,0.0,3240.0,1.0,1.0,0.0,2.0,2.0,10.3
1228,0.0,27.0,2.0,3.0,0.0,0.0,1000.0,0.0,0.0,1.0,0.0,1.0,1.0
1229,0.0,85.0,4.0,5.0,4.0,3.0,2378.0,1.0,0.0,0.0,2.0,0.0,3.19
1230,0.0,94.0,3.0,3.0,4.0,1.0,1931.0,1.0,0.0,2.0,2.0,2.0,2.25
1231,0.0,94.0,3.0,4.0,4.0,3.0,2280.0,1.0,0.0,0.0,0.0,2.0,2.3
1232,0.0,56.0,4.0,4.0,4.0,0.0,2135.0,1.0,0.0,0.0,2.0,0.0,2.65
1233,0.0,6.0,2.0,2.0,2.0,3.0,1101.0,0.0,0.0,1.0,1.0,2.0,1.24
1234,0.0,75.0,3.0,3.0,3.0,3.0,2267.0,1.0,0.0,1.0,0.0,0.0,2.86
1235,0.0,88.0,3.0,3.0,2.0,1.0,1672.0,0.0,0.0,1.0,1.0,1.0,1.92
1236,0.0,17.0,4.0,5.0,4.0,3.0,2672.0,1.0,0.0,1.0,1.0,2.0,3.45
1237,1.0,114.0,2.0,2.0,1.0,1.0,1150.0,0.0,0.0,1.0,0.0,2.0,0.49
1238,0.0,1.0,4.0,5.0,4.0,1.0,5254.0,1.0,0.0,1.0,0.0,1.0,5.25
1239,0.0,19.0,2.0,2.0,3.0,3.0,1425.0,0.0,0.0,1.0,1.0,2.0,1.75
1240,0.0,75.0,2.0,2.0,3.0,1.0,1456.0,0.0,0.0,1.0,1.0,0.0,1.8
1241,0.0,84.0,3.0,3.0,3.0,3.0,1467.0,0.0,0.0,0.0,0.0,2.0,1.2
1242,0.0,82.0,3.0,4.0,2.0,4.0,1418.0,0.0,0.0,1.0,0.0,0.0,0.99
1243,0.0,46.0,3.0,3.0,4.0,3.0,2191.0,0.0,0.0,1.0,0.0,2.0,1.71
1244,0.0,10.0,3.0,4.0,4.0,3.0,1345.0,1.0,0.0,1.0,2.0,2.0,1.05
1245,0.0,97.0,3.0,3.0,2.0,3.0,1572.0,0.0,0.0,1.0,0.0,0.0,1.08
1246,0.0,105.0,4.0,4.0,4.0,3.0,2470.0,1.0,0.0,1.0,1.0,2.0,1.9
1247,0.0,105.0,3.0,3.0,3.0,3.0,1630.0,0.0,0.0,0.0,1.0,0.0,1.17
1248,1.0,7.0,3.0,5.0,4.0,3.0,3534.0,0.0,0.0,1.0,0.0,2.0,2.25
1249,0.0,77.0,3.0,3.0,4.0,3.0,2096.0,1.0,0.0,0.0,2.0,0.0,2.87
1250,0.0,107.0,2.0,2.0,3.0,3.0,846.0,0.0,0.0,1.0,0.0,1.0,0.78
1251,0.0,100.0,3.0,3.0,1.0,3.0,1550.0,0.0,0.0,1.0,2.0,0.0,1.5
1252,0.0,99.0,4.0,6.0,3.0,3.0,3890.0,1.0,0.0,1.0,2.0,2.0,1.91
1253,0.0,100.0,3.0,3.0,1.0,3.0,1900.0,0.0,0.0,0.0,2.0,0.0,1.55
1254,0.0,60.0,2.0,2.0,1.0,3.0,1007.0,0.0,0.0,1.0,0.0,2.0,0.71
1255,0.0,11.0,2.0,2.0,1.0,3.0,598.0,0.0,0.0,2.0,0.0,2.0,0.49
1256,0.0,45.0,3.0,1.0,0.0,3.0,1820.0,0.0,0.0,1.0,0.0,1.0,0.95
1257,0.0,27.0,1.0,1.0,1.0,0.0,556.0,0.0,0.0,1.0,0.0,1.0,0.2
1258,0.0,75.0,3.0,4.0,3.0,3.0,1833.0,1.0,1.0,2.0,2.0,2.0,2.3
1259,0.0,22.0,4.0,4.0,0.0,2.0,3250.0,0.0,0.0,1.0,0.0,2.0,4.26
1260,0.0,97.0,3.0,3.0,2.0,3.0,1793.0,1.0,0.0,1.0,1.0,1.0,1.25
1261,0.0,63.0,3.0,3.0,4.0,0.0,2250.0,0.0,0.0,0.0,1.0,2.0,1.59
1262,1.0,27.0,3.0,9.0,4.0,1.0,1557.0,1.0,0.0,0.0,1.0,2.0,3.65
1263,0.0,83.0,3.0,3.0,3.0,3.0,1600.0,1.0,0.0,1.0,0.0,2.0,1.55
1264,0.0,8.0,2.0,2.0,2.0,4.0,1404.0,0.0,0.0,1.0,0.0,2.0,1.5
1265,0.0,29.0,2.0,2.0,2.0,1.0,1250.0,0.0,0.0,1.0,1.0,0.0,1.75
1266,0.0,19.0,2.0,2.0,3.0,1.0,1090.0,0.0,0.0,1.0,2.0,2.0,1.35
1267,0.0,98.0,2.0,2.0,4.0,3.0,1027.0,0.0,1.0,1.0,2.0,2.0,0.73
1268,0.0,79.0,3.0,3.0,4.0,4.0,2288.0,1.0,0.0,1.0,0.0,1.0,1.9
1269,0.0,82.0,3.0,4.0,3.0,1.0,1528.0,1.0,0.0,1.0,0.0,1.0,1.8
1270,0.0,5.0,3.0,3.0,4.0,3.0,2083.0,1.0,0.0,1.0,0.0,2.0,0.85
1271,0.0,12.0,3.0,3.0,2.0,1.0,2122.0,1.0,0.0,1.0,1.0,0.0,3.75
1272,0.0,65.0,3.0,4.0,4.0,2.0,2200.0,0.0,0.0,0.0,2.0,2.0,2.1
1273,0.0,80.0,4.0,4.0,2.0,3.0,1821.0,0.0,0.0,1.0,1.0,2.0,1.68
1274,0.0,52.0,3.0,4.0,2.0,0.0,2125.0,0.0,0.0,1.0,0.0,2.0,4.2
1275,0.0,111.0,2.0,2.0,1.0,1.0,552.0,0.0,0.0,1.0,0.0,2.0,0.27
1276,0.0,27.0,1.0,1.0,1.0,0.0,450.0,0.0,0.0,0.0,0.0,2.0,0.4
1277,0.0,97.0,3.0,3.0,3.0,3.0,1549.0,1.0,0.0,1.0,1.0,2.0,1.48
1278,1.0,63.0,4.0,4.0,3.0,0.0,1440.0,1.0,0.0,0.0,0.0,2.0,3.75
1279,0.0,57.0,3.0,4.0,3.0,0.0,1750.75,1.0,0.0,0.0,1.0,2.0,1.98
1280,0.0,109.0,2.0,2.0,0.0,1.0,758.0,0.0,0.0,1.0,0.0,1.0,0.27
1281,1.0,20.0,4.0,6.0,2.0,2.0,1710.0,0.0,0.0,1.0,0.0,1.0,6.0
1282,1.0,59.0,5.0,5.0,3.0,0.0,3240.0,1.0,0.0,1.0,0.0,2.0,10.56
1283,0.0,19.0,3.0,3.0,3.0,1.0,1806.0,0.0,0.0,1.0,1.0,0.0,2.0
1284,0.0,59.0,3.0,3.0,4.0,0.0,2600.0,1.0,0.0,0.0,2.0,2.0,2.97
1285,0.0,94.0,2.0,2.0,3.0,3.0,1361.0,0.0,0.0,0.0,1.0,0.0,0.64
1286,0.0,8.0,3.0,4.0,4.0,0.0,2219.0,1.0,0.0,1.0,1.0,2.0,2.3
1287,0.0,45.0,3.0,4.0,3.0,3.0,1635.0,0.0,0.0,1.0,1.0,2.0,1.2
1288,0.0,91.0,2.0,2.0,2.0,3.0,1332.0,0.0,0.0,0.0,1.0,2.0,1.3
1289,1.0,13.0,4.0,4.0,4.0,1.0,5400.0,1.0,0.0,0.0,0.0,1.0,5.65
1290,0.0,95.0,3.0,3.0,3.0,0.0,1234.0,0.0,0.0,0.0,1.0,2.0,0.86
1291,1.0,66.0,2.0,8.0,4.0,3.0,1458.0,0.0,1.0,0.0,1.0,2.0,3.8
1292,0.0,113.0,2.0,2.0,3.0,1.0,661.0,0.0,0.0,1.0,0.0,0.0,0.4
1293,0.0,99.0,2.0,2.0,3.0,3.0,1486.0,0.0,0.0,1.0,1.0,2.0,1.14
1294,0.0,105.0,4.0,4.0,4.0,0.0,2470.0,1.0,0.0,1.0,0.0,0.0,2.0
1295,0.0,13.0,3.0,2.0,2.0,3.0,1703.0,0.0,0.0,1.0,2.0,2.0,1.2
1296,0.0,100.0,3.0,3.0,3.0,0.0,1748.0,1.0,0.0,1.0,1.0,0.0,1.3
1297,0.0,78.0,2.0,2.0,2.0,3.0,778.0,0.0,0.0,1.0,0.0,1.0,0.56
1298,0.0,78.0,2.0,2.0,2.0,1.0,1296.0,0.0,0.0,1.0,1.0,1.0,1.3
1299,0.0,94.0,3.0,3.0,2.0,3.0,1700.0,1.0,0.0,2.0,2.0,0.0,2.5
1300,0.0,101.0,3.0,3.0,4.0,3.0,2296.0,1.0,0.0,1.0,1.0,2.0,1.38
1301,0.0,105.0,2.0,2.0,3.0,3.0,1223.0,0.0,0.0,1.0,2.0,2.0,0.65
1302,0.0,80.0,3.0,2.0,4.0,3.0,1326.0,0.0,0.0,0.0,1.0,1.0,0.9
1303,0.0,41.0,3.0,3.0,4.0,1.0,1444.0,0.0,0.0,0.0,0.0,2.0,1.55
1304,0.0,1.0,4.0,4.0,4.0,2.0,2013.0,1.0,0.0,1.0,1.0,2.0,1.5
1305,0.0,75.0,3.0,4.0,3.0,0.0,2756.0,1.0,0.0,1.0,2.0,0.0,4.94
1306,0.0,52.0,3.0,3.0,3.0,2.0,1320.0,0.0,0.0,0.0,1.0,1.0,1.35
1307,0.0,43.0,2.0,2.0,2.0,1.0,1340.0,0.0,0.0,1.0,0.0,0.0,2.2
1308,0.0,56.0,4.0,5.0,4.0,1.0,3444.0,1.0,0.0,1.0,1.0,2.0,4.3
1309,0.0,80.0,3.0,3.0,2.0,3.0,1429.0,0.0,0.0,0.0,2.0,2.0,1.52
1310,0.0,80.0,3.0,3.0,1.0,3.0,1393.0,0.0,0.0,1.0,2.0,0.0,1.38
1311,0.0,109.0,2.0,2.0,3.0,1.0,897.0,0.0,0.0,1.0,0.0,0.0,0.56
1312,1.0,49.0,2.0,2.0,2.0,0.0,61.0,0.0,0.0,1.0,0.0,1.0,0.61
1313,0.0,75.0,3.0,3.0,3.0,4.0,1828.0,0.0,0.0,1.0,1.0,0.0,3.0
1314,0.0,95.0,2.0,2.0,2.0,3.0,1202.0,0.0,0.0,0.0,1.0,0.0,0.89
1315,0.0,63.0,4.0,3.0,4.0,2.0,1900.0,0.0,0.0,0.0,0.0,2.0,1.75
1316,1.0,52.0,3.0,3.0,4.0,2.0,60.0,0.0,0.0,2.0,0.0,2.0,1.9
1317,0.0,8.0,3.0,2.0,4.0,3.0,1607.0,0.0,0.0,0.0,1.0,0.0,1.2
1318,1.0,51.0,9.0,9.0,4.0,0.0,5000.0,1.0,1.0,0.0,1.0,2.0,9.25
1319,0.0,91.0,2.0,2.0,2.0,1.0,1688.0,0.0,0.0,1.0,0.0,0.0,0.8
1320,1.0,77.0,5.0,3.0,2.0,1.0,200.0,0.0,0.0,1.0,0.0,1.0,1.5
1321,1.0,13.0,5.0,6.0,4.0,3.0,3600.0,1.0,1.0,0.0,1.0,1.0,9.4
1322,0.0,85.0,4.0,4.0,4.0,3.0,2944.0,1.0,0.0,0.0,2.0,1.0,4.25
1323,1.0,95.0,3.0,3.0,2.0,1.0,1700.0,0.0,0.0,1.0,1.0,2.0,1.4
1324,0.0,97.0,3.0,3.0,2.0,3.0,1619.0,0.0,0.0,1.0,0.0,0.0,1.18
1325,0.0,71.0,2.0,2.0,2.0,4.0,1278.0,0.0,0.0,1.0,0.0,2.0,1.6
1326,0.0,30.0,2.0,2.0,1.0,0.0,996.0,0.0,0.0,0.0,0.0,1.0,0.55
1327,0.0,45.0,2.0,2.0,1.0,3.0,925.0,0.0,0.0,1.0,1.0,2.0,0.38
1328,1.0,63.0,4.0,4.0,3.0,1.0,2844.0,1.0,0.0,1.0,1.0,2.0,3.51
1329,0.0,106.0,3.0,4.0,4.0,3.0,1787.0,1.0,0.0,1.0,1.0,2.0,1.5
1330,0.0,103.0,3.0,3.0,2.0,1.0,1423.0,0.0,0.0,1.0,0.0,1.0,1.2
1331,1.0,38.0,4.0,3.0,2.0,2.0,1070.0,0.0,0.0,1.0,0.0,1.0,0.95
1332,0.0,95.0,3.0,4.0,2.0,3.0,1621.0,1.0,0.0,0.0,1.0,0.0,1.15
1333,0.0,6.0,3.0,3.0,4.0,3.0,2099.0,0.0,1.0,1.0,0.0,2.0,1.9
1334,1.0,83.0,5.0,4.0,3.0,1.0,2700.0,0.0,0.0,1.0,0.0,2.0,6.0
1335,0.0,113.0,2.0,2.0,2.0,3.0,1017.0,0.0,0.0,2.0,1.0,0.0,0.88
1336,0.0,8.0,3.0,2.0,2.0,3.0,1121.0,0.0,0.0,1.0,0.0,2.0,1.4
1337,0.0,91.0,2.0,2.0,3.0,1.0,1350.0,0.0,0.0,0.0,1.0,2.0,1.35
1338,0.0,109.0,2.0,2.0,1.0,3.0,610.0,0.0,0.0,0.0,1.0,2.0,0.32
1339,0.0,91.0,2.0,2.0,2.0,3.0,1556.0,1.0,1.0,2.0,1.0,2.0,1.4
1340,0.0,103.0,3.0,3.0,3.0,4.0,1480.0,0.0,0.0,1.0,1.0,2.0,1.5
1341,0.0,98.0,3.0,3.0,3.0,3.0,1834.0,1.0,0.0,1.0,1.0,0.0,0.9
1342,0.0,27.0,2.0,2.0,2.0,3.0,800.0,0.0,0.0,1.0,0.0,2.0,0.35
1343,0.0,113.0,1.0,1.0,1.0,1.0,438.0,0.0,0.0,1.0,0.0,2.0,0.26
1344,1.0,13.0,5.0,6.0,3.0,3.0,4500.0,1.0,1.0,1.0,1.0,2.0,12.5
1345,1.0,66.0,4.0,5.0,2.0,2.0,2700.0,1.0,0.0,0.0,0.0,1.0,6.0
1346,0.0,76.0,2.0,3.0,3.0,3.0,1470.0,1.0,0.0,0.0,1.0,0.0,1.85
1347,0.0,97.0,3.0,3.0,3.0,3.0,1387.0,1.0,0.0,0.0,2.0,0.0,1.3
1348,1.0,92.0,2.0,3.0,3.0,0.0,900.0,0.0,0.0,1.0,0.0,1.0,0.82
1349,0.0,103.0,3.0,3.0,2.0,1.0,1581.0,0.0,0.0,1.0,0.0,1.0,1.2
1350,0.0,12.0,4.0,5.0,4.0,3.0,2204.25,1.0,0.0,2.0,1.0,1.0,3.0
1351,0.0,77.0,3.0,3.0,3.0,3.0,2047.0,0.0,0.0,0.0,0.0,1.0,2.98
1352,0.0,8.0,2.0,2.0,3.0,3.0,1149.0,0.0,0.0,1.0,1.0,2.0,0.75
1353,0.0,109.0,2.0,2.0,2.0,1.0,809.0,0.0,0.0,1.0,1.0,0.0,0.46
1354,0.0,45.0,2.0,3.0,4.0,3.0,1300.0,0.0,0.0,1.0,1.0,2.0,0.87
1355,0.0,99.0,2.0,2.0,2.0,3.0,1822.0,1.0,0.0,1.0,1.0,2.0,1.31
1356,0.0,94.0,3.0,4.0,4.0,1.0,2409.0,1.0,0.0,0.0,2.0,2.0,2.4
1357,0.0,83.0,2.0,2.0,3.0,0.0,1426.0,0.0,0.0,0.0,0.0,0.0,1.3
1358,1.0,33.0,3.0,5.0,4.0,2.0,1800.0,0.0,0.0,0.0,0.0,2.0,6.0
1359,0.0,87.0,2.0,2.0,3.0,3.0,1300.0,0.0,1.0,1.0,2.0,0.0,1.5
1360,1.0,9.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.5
1361,0.0,6.0,4.0,5.0,4.0,0.0,2313.0,1.0,0.0,1.0,1.0,0.0,2.65
1362,1.0,97.0,3.0,3.0,4.0,1.0,2160.0,1.0,0.0,1.0,0.0,2.0,1.7
1363,0.0,74.0,3.0,3.0,3.0,1.0,1202.0,1.0,0.0,1.0,1.0,2.0,3.23
1364,1.0,49.0,2.0,4.0,3.0,0.0,640.0,0.0,0.0,1.0,0.0,1.0,0.75
1365,1.0,0.0,1.0,5.0,4.0,1.0,600.0,0.0,0.0,1.0,0.0,2.0,0.85
1366,0.0,77.0,2.0,2.0,1.0,1.0,889.0,0.0,0.0,1.0,1.0,2.0,0.56
1367,0.0,105.0,4.0,4.0,4.0,0.0,2200.0,1.0,0.0,0.0,1.0,0.0,1.54
1368,0.0,79.0,2.0,2.0,3.0,1.0,1128.0,0.0,0.0,1.0,0.0,2.0,1.15
1369,0.0,112.0,3.0,3.0,2.0,0.0,1404.0,0.0,0.0,1.0,0.0,2.0,0.95
1370,1.0,30.0,5.0,5.0,2.0,2.0,1450.0,0.0,0.0,0.0,0.0,2.0,2.7
1371,0.0,46.0,2.0,2.0,3.0,1.0,1100.0,0.0,0.0,1.0,0.0,2.0,0.71
1372,0.0,98.0,4.0,4.0,3.0,3.0,3166.0,1.0,0.0,1.0,0.0,0.0,2.24
1373,1.0,83.0,2.0,2.0,4.0,1.0,1319.0,1.0,0.0,1.0,2.0,2.0,0.9
1374,1.0,56.0,3.0,6.0,2.0,0.0,2592.0,1.0,0.0,0.0,1.0,1.0,5.5
1375,0.0,18.0,4.0,6.0,4.0,3.0,3655.35,1.0,0.0,0.0,2.0,0.0,5.2
1376,0.0,98.0,2.0,2.0,4.0,3.0,1087.0,0.0,0.0,1.0,1.0,0.0,0.54
